# graph  collection  method   topo  seeds  duration   maxCongestion    maxDilation    avgDilation  Cut   TCV
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      grid8x8x8      5     334.368     5781      1340     24.3132     561978.0     2013834.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      8-dimHQ      1     195.633     2841      829     30.6842     419555.0     834886.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      8-dimHQ      2     194.835     2422      911     30.1507     407533.0     798241.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      8-dimHQ      3     193.467     2355      997     30.5569     416823.0     826717.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      8-dimHQ      4     191.939     2659      876     29.0154     388803.0     759740.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      8-dimHQ      5     191.164     2874      965     29.7771     402640.0     788288.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      torus16x16      1     339.303     8217      2023     67.6669     554369.0     2056465.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      torus16x16      2     309.062     8707      1616     67.4544     543141.0     2053986.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      torus16x16      3     313.734     9044      2006     67.1057     543319.0     2037128.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      torus16x16      4     317.203     10288      2402     68.9431     555091.0     2116140.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      torus16x16      5     328.574     8014      2043     68.8176     547293.0     2124742.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      torus8x8x8      1     232.491     3284      912     19.5784     546140.0     1645269.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      torus8x8x8      2     226.592     3639      1002     19.4816     547880.0     1619797.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      torus8x8x8      3     231.129     3017      1171     19.0629     532472.0     1526650.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      torus8x8x8      4     232.579     2723      904     19.0917     533092.0     1515459.0
coAuthorsCiteseer.graph        dimacs      SCOTCH_alma      torus8x8x8      5     235.592     2937      1018     18.9153     519564.0     1443581.0
coAuthorsDBLP.graph        dimacs      SCOTCH      grid16x16      1     19.3591     34728      5280     183.141     672406.0     5971852.0
coAuthorsDBLP.graph        dimacs      SCOTCH      grid16x16      2     19.3591     34728      5280     183.141     672406.0     5971852.0
coAuthorsDBLP.graph        dimacs      SCOTCH      grid16x16      3     19.3591     34728      5280     183.141     672406.0     5971852.0
coAuthorsDBLP.graph        dimacs      SCOTCH      grid16x16      4     19.3591     34728      5280     183.141     672406.0     5971852.0
coAuthorsDBLP.graph        dimacs      SCOTCH      grid16x16      5     19.3591     34728      5280     183.141     672406.0     5971852.0
coAuthorsDBLP.graph        dimacs      SCOTCH      grid8x8x8      1     23.08586     10476      3344     39.7352     680430.0     4558100.0
coAuthorsDBLP.graph        dimacs      SCOTCH      grid8x8x8      2     23.08586     10476      3344     39.7352     680430.0     4558100.0
coAuthorsDBLP.graph        dimacs      SCOTCH      grid8x8x8      3     23.08586     10476      3344     39.7352     680430.0     4558100.0
coAuthorsDBLP.graph        dimacs      SCOTCH      grid8x8x8      4     23.08586     10476      3344     39.7352     680430.0     4558100.0
coAuthorsDBLP.graph        dimacs      SCOTCH      grid8x8x8      5     23.08586     10476      3344     39.7352     680430.0     4558100.0
coAuthorsDBLP.graph        dimacs      SCOTCH      8-dimHQ      1     43.03046     4511      2060     76.4636     683132.0     2494550.0
coAuthorsDBLP.graph        dimacs      SCOTCH      8-dimHQ      2     43.03046     6676      2060     76.4636     683132.0     2494550.0
coAuthorsDBLP.graph        dimacs      SCOTCH      8-dimHQ      3     43.03046     5330      2060     76.4636     683132.0     2494550.0
coAuthorsDBLP.graph        dimacs      SCOTCH      8-dimHQ      4     43.03046     6979      2060     76.4636     683132.0     2494550.0
coAuthorsDBLP.graph        dimacs      SCOTCH      8-dimHQ      5     43.03046     5132      2060     76.4636     683132.0     2494550.0
coAuthorsDBLP.graph        dimacs      SCOTCH      torus16x16      1     11.93276     17395      3290     142.747     666991.0     4655267.0
coAuthorsDBLP.graph        dimacs      SCOTCH      torus16x16      2     11.93276     17395      3290     142.747     666991.0     4655267.0
coAuthorsDBLP.graph        dimacs      SCOTCH      torus16x16      3     11.93276     17395      3290     142.747     666991.0     4655267.0
coAuthorsDBLP.graph        dimacs      SCOTCH      torus16x16      4     11.93276     17395      3290     142.747     666991.0     4655267.0
coAuthorsDBLP.graph        dimacs      SCOTCH      torus16x16      5     11.93276     17395      3290     142.747     666991.0     4655267.0
coAuthorsDBLP.graph        dimacs      SCOTCH      torus8x8x8      1     12.88853     5363      2416     31.2083     674661.0     3598472.0
coAuthorsDBLP.graph        dimacs      SCOTCH      torus8x8x8      2     12.88853     5363      2416     31.2083     674661.0     3598472.0
coAuthorsDBLP.graph        dimacs      SCOTCH      torus8x8x8      3     12.88853     5363      2416     31.2083     674661.0     3598472.0
coAuthorsDBLP.graph        dimacs      SCOTCH      torus8x8x8      4     12.88853     5363      2416     31.2083     674661.0     3598472.0
coAuthorsDBLP.graph        dimacs      SCOTCH      torus8x8x8      5     12.88853     5363      2416     31.2083     674661.0     3598472.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      grid16x16      1     649.577     24939      2290     109.0     747570.0     3398718.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      grid16x16      2     641.357     27675      2079     119.331     782967.0     3773728.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      grid16x16      3     635.277     29898      2838     116.984     773199.0     3689557.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      grid16x16      4     640.647     30043      3283     121.087     783639.0     3825258.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      grid16x16      5     656.598     25626      2865     117.085     776976.0     3675291.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      grid8x8x8      1     479.742     10945      1474     29.9211     742268.0     2493323.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      grid8x8x8      2     469.442     12079      1126     30.5345     759704.0     2661202.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      grid8x8x8      3     468.299     12001      1162     29.5175     738846.0     2489709.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      grid8x8x8      4     474.048     11711      1256     30.4374     767231.0     2709687.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      grid8x8x8      5     465.326     8418      1150     29.7543     752242.0     2594663.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      8-dimHQ      1     255.696     3543      1364     42.8524     614172.0     1247562.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      8-dimHQ      2     257.59     4487      1619     44.5709     636199.0     1305483.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      8-dimHQ      3     256.458     5163      1796     46.3492     662175.0     1378796.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      8-dimHQ      4     255.317     4690      1203     44.9867     643312.0     1322968.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      8-dimHQ      5     261.503     3648      1344     46.0288     660619.0     1361531.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      torus16x16      1     427.135     16332      2082     90.1535     747282.0     2814140.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      torus16x16      2     422.857     15289      1775     94.2257     756588.0     2963303.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      torus16x16      3     423.68     19591      2702     93.7821     764776.0     2950102.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      torus16x16      4     428.427     16977      2013     97.2072     785156.0     3069900.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      torus16x16      5     423.743     18423      2586     93.6288     766125.0     2920471.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      torus8x8x8      1     328.768     5773      978     25.387     784271.0     2481905.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      torus8x8x8      2     332.598     5543      1452     25.3769     768292.0     2396928.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      torus8x8x8      3     331.231     5531      1427     24.9647     767043.0     2339492.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      torus8x8x8      4     332.006     5489      1682     24.0604     740183.0     2163173.0
coAuthorsDBLP.graph        dimacs      SCOTCH_alma      torus8x8x8      5     332.059     5060      1637     24.166     736416.0     2152901.0
coPapersCiteseer.graph        dimacs      SCOTCH      grid16x16      1     26.59361     239255      107338     943.673     4978470.0     30509901.0
coPapersCiteseer.graph        dimacs      SCOTCH      grid16x16      2     26.59361     239255      107338     943.673     4978470.0     30509901.0
coPapersCiteseer.graph        dimacs      SCOTCH      grid16x16      3     26.59361     239255      107338     943.673     4978470.0     30509901.0
coPapersCiteseer.graph        dimacs      SCOTCH      grid16x16      4     26.59361     239255      107338     943.673     4978470.0     30509901.0
coPapersCiteseer.graph        dimacs      SCOTCH      grid16x16      5     26.59361     239255      107338     943.673     4978470.0     30509901.0
coPapersCiteseer.graph        dimacs      SCOTCH      grid8x8x8      1     34.2482     125714      103270     261.386     5654087.0     26034536.0
coPapersCiteseer.graph        dimacs      SCOTCH      grid8x8x8      2     34.2482     125714      103270     261.386     5654087.0     26034536.0
coPapersCiteseer.graph        dimacs      SCOTCH      grid8x8x8      3     34.2482     125714      103270     261.386     5654087.0     26034536.0
coPapersCiteseer.graph        dimacs      SCOTCH      grid8x8x8      4     34.2482     125714      103270     261.386     5654087.0     26034536.0
coPapersCiteseer.graph        dimacs      SCOTCH      grid8x8x8      5     34.2482     125714      103270     261.386     5654087.0     26034536.0
coPapersCiteseer.graph        dimacs      SCOTCH      8-dimHQ      1     19.1286     109767      66612     430.993     4679905.0     13961581.0
coPapersCiteseer.graph        dimacs      SCOTCH      8-dimHQ      2     19.1286     109767      66612     430.993     4679905.0     13961581.0
coPapersCiteseer.graph        dimacs      SCOTCH      8-dimHQ      3     19.1286     81559      66612     430.993     4679905.0     13961581.0
coPapersCiteseer.graph        dimacs      SCOTCH      8-dimHQ      4     19.1286     72061      66612     430.993     4679905.0     13961581.0
coPapersCiteseer.graph        dimacs      SCOTCH      8-dimHQ      5     19.1286     74994      66612     430.993     4679905.0     13961581.0
coPapersCiteseer.graph        dimacs      SCOTCH      torus16x16      1     19.95927     183472      82258     792.572     4731849.0     25648426.0
coPapersCiteseer.graph        dimacs      SCOTCH      torus16x16      2     19.95927     183472      82258     792.572     4731849.0     25648426.0
coPapersCiteseer.graph        dimacs      SCOTCH      torus16x16      3     19.95927     183472      82258     792.572     4731849.0     25648426.0
coPapersCiteseer.graph        dimacs      SCOTCH      torus16x16      4     19.95927     183472      82258     792.572     4731849.0     25648426.0
coPapersCiteseer.graph        dimacs      SCOTCH      torus16x16      5     19.95927     183472      82258     792.572     4731849.0     25648426.0
coPapersCiteseer.graph        dimacs      SCOTCH      torus8x8x8      1     34.81952     118093      116850     220.509     5350327.0     21826880.0
coPapersCiteseer.graph        dimacs      SCOTCH      torus8x8x8      2     34.81952     118093      116850     220.509     5350327.0     21826880.0
coPapersCiteseer.graph        dimacs      SCOTCH      torus8x8x8      3     34.81952     118093      116850     220.509     5350327.0     21826880.0
coPapersCiteseer.graph        dimacs      SCOTCH      torus8x8x8      4     34.81952     118093      116850     220.509     5350327.0     21826880.0
coPapersCiteseer.graph        dimacs      SCOTCH      torus8x8x8      5     34.81952     118093      116850     220.509     5350327.0     21826880.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      grid16x16      1     4617.19     201095      47168     783.572     6135541.0     25479424.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      grid16x16      2     4954.35     213134      44142     774.405     6080421.0     25190632.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      grid16x16      3     4922.1     195430      40938     756.35     6036399.0     24577602.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      grid16x16      4     5451.55     184594      38469     725.253     5681221.0     23519939.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      grid16x16      5     5244.42     178611      38326     759.477     5929835.0     24680735.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      grid8x8x8      1     3884.03     88021      80385     169.821     6500130.0     19320757.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      grid8x8x8      2     3477.36     80807      74371     170.923     6494241.0     19445682.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      grid8x8x8      3     3553.74     76802      70218     172.066     6466950.0     19356703.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      grid8x8x8      4     3590.85     89525      72737     176.244     6712127.0     20064800.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      grid8x8x8      5     3557.75     106080      78323     180.03     6599009.0     20298916.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      8-dimHQ      1     2001.76     100217      47522     300.541     5094234.0     9730024.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      8-dimHQ      2     2024.94     80634      35325     295.18     4965363.0     9543473.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      8-dimHQ      3     2018.08     66883      41778     308.31     5184104.0     9978464.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      8-dimHQ      4     2010.2     41328      37313     297.599     4998620.0     9642510.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      8-dimHQ      5     2073.54     49295      40229     290.32     4922136.0     9377342.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      torus16x16      1     3134.36     160103      39596     650.174     5786378.0     21187880.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      torus16x16      2     3243.04     128905      34778     645.323     5785614.0     21024619.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      torus16x16      3     3212.18     156298      37908     646.594     5811582.0     21081542.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      torus16x16      4     3273.77     146831      36880     646.037     5753150.0     21051112.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      torus16x16      5     3270.87     150209      35646     648.717     5804627.0     21135860.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      torus8x8x8      1     2387.44     65540      57889     145.204     6148175.0     16664801.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      torus8x8x8      2     2396.99     78093      69672     150.659     6367213.0     17620318.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      torus8x8x8      3     2393.06     75906      69017     148.548     6340357.0     17374952.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      torus8x8x8      4     2387.09     76073      69525     151.873     6290638.0     17731134.0
coPapersCiteseer.graph        dimacs      SCOTCH_alma      torus8x8x8      5     2404.28     84416      70196     149.737     6287529.0     17401213.0
coPapersDBLP.graph        dimacs      SCOTCH      grid16x16      1     90.04405     364246      99382     1412.9     6866747.0     46114282.0
coPapersDBLP.graph        dimacs      SCOTCH      grid16x16      2     90.04405     364246      99382     1412.9     6866747.0     46114282.0
coPapersDBLP.graph        dimacs      SCOTCH      grid16x16      3     90.04405     364246      99382     1412.9     6866747.0     46114282.0
coPapersDBLP.graph        dimacs      SCOTCH      grid16x16      4     90.04405     364246      99382     1412.9     6866747.0     46114282.0
coPapersDBLP.graph        dimacs      SCOTCH      grid16x16      5     90.04405     364246      99382     1412.9     6866747.0     46114282.0
coPapersDBLP.graph        dimacs      SCOTCH      grid8x8x8      1     116.3229     126054      79890     296.312     6980284.0     37054071.0
coPapersDBLP.graph        dimacs      SCOTCH      grid8x8x8      2     116.3229     126054      79890     296.312     6980284.0     37054071.0
coPapersDBLP.graph        dimacs      SCOTCH      grid8x8x8      3     116.3229     126054      79890     296.312     6980284.0     37054071.0
coPapersDBLP.graph        dimacs      SCOTCH      grid8x8x8      4     116.3229     126054      79890     296.312     6980284.0     37054071.0
coPapersDBLP.graph        dimacs      SCOTCH      grid8x8x8      5     116.3229     126054      79890     296.312     6980284.0     37054071.0
coPapersDBLP.graph        dimacs      SCOTCH      8-dimHQ      1     53.57347     144213      51798     641.271     6499429.0     20931098.0
coPapersDBLP.graph        dimacs      SCOTCH      8-dimHQ      2     53.57347     74492      51798     641.271     6499429.0     20931098.0
coPapersDBLP.graph        dimacs      SCOTCH      8-dimHQ      3     53.57347     145266      51798     641.271     6499429.0     20931098.0
coPapersDBLP.graph        dimacs      SCOTCH      8-dimHQ      4     53.57347     94533      51798     641.271     6499429.0     20931098.0
coPapersDBLP.graph        dimacs      SCOTCH      8-dimHQ      5     53.57347     94533      51798     641.271     6499429.0     20931098.0
coPapersDBLP.graph        dimacs      SCOTCH      torus16x16      1     63.30971     258777      113776     1159.48     6641205.0     37845288.0
coPapersDBLP.graph        dimacs      SCOTCH      torus16x16      2     63.30971     258777      113776     1159.48     6641205.0     37845288.0
coPapersDBLP.graph        dimacs      SCOTCH      torus16x16      3     63.30971     258777      113776     1159.48     6641205.0     37845288.0
coPapersDBLP.graph        dimacs      SCOTCH      torus16x16      4     63.30971     258777      113776     1159.48     6641205.0     37845288.0
coPapersDBLP.graph        dimacs      SCOTCH      torus16x16      5     63.30971     258777      113776     1159.48     6641205.0     37845288.0
coPapersDBLP.graph        dimacs      SCOTCH      torus8x8x8      1     82.94031     106482      45960     245.489     6786978.0     30764242.0
coPapersDBLP.graph        dimacs      SCOTCH      torus8x8x8      2     82.94031     106482      45960     245.489     6786978.0     30764242.0
coPapersDBLP.graph        dimacs      SCOTCH      torus8x8x8      3     82.94031     106482      45960     245.489     6786978.0     30764242.0
coPapersDBLP.graph        dimacs      SCOTCH      torus8x8x8      4     82.94031     106482      45960     245.489     6786978.0     30764242.0
coPapersDBLP.graph        dimacs      SCOTCH      torus8x8x8      5     82.94031     106482      45960     245.489     6786978.0     30764242.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      grid16x16      1     5851.0     280476      80700     1188.5     8416456.0     38792774.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      grid16x16      2     6214.06     288533      45657     1144.61     8354762.0     37344019.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      grid16x16      3     6033.96     269755      74690     1168.76     8499334.0     38139992.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      grid16x16      4     5963.09     310184      56368     1183.35     8435849.0     38619815.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      grid16x16      5     5755.95     269479      51066     1173.05     8412585.0     38284934.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      grid8x8x8      1     4519.76     112587      20236     228.275     8410380.0     28847550.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      grid8x8x8      2     4383.53     128563      23579     230.269     8540327.0     29221612.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      grid8x8x8      3     4494.34     111288      20402     224.785     8431489.0     28352338.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      grid8x8x8      4     4078.45     112086      22077     233.268     8462404.0     29573434.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      grid8x8x8      5     4522.77     118056      20112     239.168     8722999.0     30541329.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      8-dimHQ      1     2611.24     98123      32546     467.78     7183428.0     15268350.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      8-dimHQ      2     2519.42     58229      38477     530.033     7742592.0     17300283.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      8-dimHQ      3     2692.04     98983      33313     497.537     7519691.0     16238123.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      8-dimHQ      4     2566.56     74024      29689     480.726     7336346.0     15690400.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      8-dimHQ      5     2683.37     77241      28945     522.965     7694609.0     17069583.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      torus16x16      1     3962.85     205716      36090     982.115     8156264.0     32056245.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      torus16x16      2     4030.82     249567      52710     992.685     8112464.0     32400247.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      torus16x16      3     3868.19     262473      44406     1013.88     8132510.0     33092990.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      torus16x16      4     3850.51     213299      43226     967.548     8234733.0     31579789.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      torus16x16      5     4239.2     236115      46134     989.143     8095944.0     32285635.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      torus8x8x8      1     3155.39     76194      31708     173.742     7934346.0     22196388.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      torus8x8x8      2     3158.78     97978      30594     172.562     7942538.0     22003879.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      torus8x8x8      3     3155.12     77255      29190     159.544     7394207.0     20152787.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      torus8x8x8      4     3044.3     89522      33816     174.959     7850327.0     22268454.0
coPapersDBLP.graph        dimacs      SCOTCH_alma      torus8x8x8      5     3094.56     87695      33531     173.732     7963481.0     22233158.0
email-EuAll.graph        network      SCOTCH      grid16x16      1     0.3037604     6521      918     36.7962     59532.0     489426.0
email-EuAll.graph        network      SCOTCH      grid16x16      2     0.3037604     6521      918     36.7962     59532.0     489426.0
email-EuAll.graph        network      SCOTCH      grid16x16      3     0.3037604     6521      918     36.7962     59532.0     489426.0
email-EuAll.graph        network      SCOTCH      grid16x16      4     0.3037604     6521      918     36.7962     59532.0     489426.0
email-EuAll.graph        network      SCOTCH      grid16x16      5     0.3037604     6521      918     36.7962     59532.0     489426.0
email-EuAll.graph        network      SCOTCH      grid8x8x8      1     0.3226868     2414      290     15.3049     59852.0     386525.0
email-EuAll.graph        network      SCOTCH      grid8x8x8      2     0.3226868     2414      290     15.3049     59852.0     386525.0
email-EuAll.graph        network      SCOTCH      grid8x8x8      3     0.3226868     2414      290     15.3049     59852.0     386525.0
email-EuAll.graph        network      SCOTCH      grid8x8x8      4     0.3226868     2414      290     15.3049     59852.0     386525.0
email-EuAll.graph        network      SCOTCH      grid8x8x8      5     0.3226868     2414      290     15.3049     59852.0     386525.0
email-EuAll.graph        network      SCOTCH      8-dimHQ      1     0.3014726     1665      336     15.8745     59536.0     214829.0
email-EuAll.graph        network      SCOTCH      8-dimHQ      2     0.3014726     1219      336     15.8745     59536.0     214829.0
email-EuAll.graph        network      SCOTCH      8-dimHQ      3     0.3014726     1760      336     15.8745     59536.0     214829.0
email-EuAll.graph        network      SCOTCH      8-dimHQ      4     0.3014726     1353      336     15.8745     59536.0     214829.0
email-EuAll.graph        network      SCOTCH      8-dimHQ      5     0.3014726     1349      336     15.8745     59536.0     214829.0
email-EuAll.graph        network      SCOTCH      torus16x16      1     0.3016696     5329      648     30.7983     59526.0     404597.0
email-EuAll.graph        network      SCOTCH      torus16x16      2     0.3016696     5329      648     30.7983     59526.0     404597.0
email-EuAll.graph        network      SCOTCH      torus16x16      3     0.3016696     5329      648     30.7983     59526.0     404597.0
email-EuAll.graph        network      SCOTCH      torus16x16      4     0.3016696     5329      648     30.7983     59526.0     404597.0
email-EuAll.graph        network      SCOTCH      torus16x16      5     0.3016696     5329      648     30.7983     59526.0     404597.0
email-EuAll.graph        network      SCOTCH      torus8x8x8      1     0.3280655     1525      330     12.915     59866.0     320732.0
email-EuAll.graph        network      SCOTCH      torus8x8x8      2     0.3280655     1525      330     12.915     59866.0     320732.0
email-EuAll.graph        network      SCOTCH      torus8x8x8      3     0.3280655     1525      330     12.915     59866.0     320732.0
email-EuAll.graph        network      SCOTCH      torus8x8x8      4     0.3280655     1525      330     12.915     59866.0     320732.0
email-EuAll.graph        network      SCOTCH      torus8x8x8      5     0.3280655     1525      330     12.915     59866.0     320732.0
email-EuAll.graph        network      SCOTCH_alma      grid16x16      1     21.1649     7644      858     32.3965     57795.0     252563.0
email-EuAll.graph        network      SCOTCH_alma      grid16x16      2     21.5004     8878      920     32.7277     57634.0     251578.0
email-EuAll.graph        network      SCOTCH_alma      grid16x16      3     21.9829     7598      843     32.9318     58050.0     263553.0
email-EuAll.graph        network      SCOTCH_alma      grid16x16      4     22.284     8306      1047     34.0416     57652.0     249865.0
email-EuAll.graph        network      SCOTCH_alma      grid16x16      5     19.9381     8060      858     31.9024     57620.0     251901.0
email-EuAll.graph        network      SCOTCH_alma      grid8x8x8      1     16.1601     4275      472     16.7141     58744.0     230020.0
email-EuAll.graph        network      SCOTCH_alma      grid8x8x8      2     16.0435     4531      465     16.8908     58867.0     227586.0
email-EuAll.graph        network      SCOTCH_alma      grid8x8x8      3     15.788     4287      436     16.7486     58684.0     217078.0
email-EuAll.graph        network      SCOTCH_alma      grid8x8x8      4     15.9255     5660      490     16.8901     58690.0     221869.0
email-EuAll.graph        network      SCOTCH_alma      grid8x8x8      5     16.6039     5522      516     16.5817     58872.0     230154.0
email-EuAll.graph        network      SCOTCH_alma      8-dimHQ      1     7.83981     3168      658     15.7526     57888.0     152202.0
email-EuAll.graph        network      SCOTCH_alma      8-dimHQ      2     7.84729     3651      574     16.5204     57653.0     149179.0
email-EuAll.graph        network      SCOTCH_alma      8-dimHQ      3     8.09262     2245      348     15.8075     58009.0     154202.0
email-EuAll.graph        network      SCOTCH_alma      8-dimHQ      4     7.99002     3123      643     16.0385     57728.0     150345.0
email-EuAll.graph        network      SCOTCH_alma      8-dimHQ      5     7.9295     2113      596     16.1211     58171.0     157003.0
email-EuAll.graph        network      SCOTCH_alma      torus16x16      1     14.9154     6100      644     27.8317     57023.0     214638.0
email-EuAll.graph        network      SCOTCH_alma      torus16x16      2     13.8202     9006      903     28.2533     57435.0     225122.0
email-EuAll.graph        network      SCOTCH_alma      torus16x16      3     13.8301     8916      690     27.7144     57175.0     217475.0
email-EuAll.graph        network      SCOTCH_alma      torus16x16      4     13.5902     7398      1317     28.466     57289.0     224654.0
email-EuAll.graph        network      SCOTCH_alma      torus16x16      5     13.2519     8206      1036     27.8169     57192.0     229044.0
email-EuAll.graph        network      SCOTCH_alma      torus8x8x8      1     10.8035     5009      591     14.4819     58838.0     206802.0
email-EuAll.graph        network      SCOTCH_alma      torus8x8x8      2     11.0804     3887      380     13.6739     58932.0     212082.0
email-EuAll.graph        network      SCOTCH_alma      torus8x8x8      3     11.271     4011      428     13.6708     58798.0     209164.0
email-EuAll.graph        network      SCOTCH_alma      torus8x8x8      4     11.119     3747      465     14.814     58598.0     197337.0
email-EuAll.graph        network      SCOTCH_alma      torus8x8x8      5     11.2016     4087      416     14.0816     58529.0     198804.0
loc-brightkite_edges.graph        network      SCOTCH      grid16x16      1     1.156131     15479      3080     55.5494     200036.0     1628986.0
loc-brightkite_edges.graph        network      SCOTCH      grid16x16      2     1.156131     15479      3080     55.5494     200036.0     1628986.0
loc-brightkite_edges.graph        network      SCOTCH      grid16x16      3     1.156131     15479      3080     55.5494     200036.0     1628986.0
loc-brightkite_edges.graph        network      SCOTCH      grid16x16      4     1.156131     15479      3080     55.5494     200036.0     1628986.0
loc-brightkite_edges.graph        network      SCOTCH      grid16x16      5     1.156131     15479      3080     55.5494     200036.0     1628986.0
loc-brightkite_edges.graph        network      SCOTCH      grid8x8x8      1     1.150924     7525      1110     18.146     203349.0     1264016.0
loc-brightkite_edges.graph        network      SCOTCH      grid8x8x8      2     1.150924     7525      1110     18.146     203349.0     1264016.0
loc-brightkite_edges.graph        network      SCOTCH      grid8x8x8      3     1.150924     7525      1110     18.146     203349.0     1264016.0
loc-brightkite_edges.graph        network      SCOTCH      grid8x8x8      4     1.150924     7525      1110     18.146     203349.0     1264016.0
loc-brightkite_edges.graph        network      SCOTCH      grid8x8x8      5     1.150924     7525      1110     18.146     203349.0     1264016.0
loc-brightkite_edges.graph        network      SCOTCH      8-dimHQ      1     1.067107     3479      1650     24.0956     198425.0     720747.0
loc-brightkite_edges.graph        network      SCOTCH      8-dimHQ      2     1.067107     3479      1650     24.0956     198425.0     720747.0
loc-brightkite_edges.graph        network      SCOTCH      8-dimHQ      3     1.067107     4177      1650     24.0956     198425.0     720747.0
